car_make,car_model,car_age,engine,fuel_type,kilometers_driven,location,mileage,power,region,seats,transmission,price_rupees
BMW,3,4,1995.0,Diesel,100000,Ahmedabad,18.88,184.0,West,5.0,Automatic,2475000.0
BMW,3,4,1995.0,Diesel,58390,Kochi,18.88,184.0,South,5.0,Automatic,1986000.0
BMW,3,3,1995.0,Diesel,14351,Coimbatore,18.88,184.0,South,5.0,Automatic,3554999.9999999995
BMW,3,3,1995.0,Diesel,38000,Mumbai,22.69,190.0,West,5.0,Automatic,2399000.0
BMW,3,8,1995.0,Diesel,99606,Pune,16.07,181.0,West,5.0,Automatic,1050000.0
BMW,3,6,1995.0,Diesel,21983,Kolkata,18.88,184.0,East,5.0,Automatic,1650000.0
BMW,3,9,1995.0,Diesel,105000,Hyderabad,13.2,170.0,South,5.0,Automatic,1100000.0
BMW,3,6,1995.0,Diesel,62655,Jaipur,18.88,184.0,North,5.0,Automatic,1450000.0
BMW,3,7,1995.0,Diesel,65000,Chennai,22.69,190.0,South,5.0,Automatic,1400000.0
BMW,3,6,1997.0,Petrol,49000,Pune,14.59,245.0,West,5.0,Automatic,1900000.0
BMW,3,6,1995.0,Diesel,37613,Kochi,22.69,190.0,South,5.0,Automatic,1395000.0
BMW,3,4,1995.0,Diesel,10000,Hyderabad,18.88,184.0,South,5.0,Automatic,3000000.0
BMW,3,6,1995.0,Diesel,30000,Hyderabad,18.88,184.0,South,5.0,Automatic,2200000.0
BMW,3,10,1995.0,Diesel,58557,Mumbai,16.07,181.0,West,5.0,Automatic,800000.0
BMW,3,7,1995.0,Diesel,57156,Hyderabad,18.88,184.0,South,5.0,Automatic,1800000.0
BMW,3,4,1995.0,Diesel,32500,Mumbai,19.59,187.74,West,5.0,Automatic,2675000.0
BMW,3,4,1995.0,Diesel,69123,Mumbai,18.88,184.0,West,5.0,Automatic,1900000.0
BMW,3,8,2996.0,Petrol,75871,Coimbatore,9.43,254.0,South,5.0,Automatic,1412000.0
BMW,3,9,1995.0,Diesel,83000,Chennai,16.07,181.0,South,5.0,Automatic,1275000.0
BMW,3,8,1995.0,Diesel,100000,Ahmedabad,22.69,190.0,West,5.0,Automatic,1090000.0
BMW,3,5,1995.0,Diesel,48000,Chennai,22.69,190.0,South,5.0,Automatic,2160000.0
BMW,3,9,2497.0,Petrol,77849,Coimbatore,10.9,215.0,South,5.0,Automatic,1127000.0
BMW,3,10,2497.0,Petrol,70521,Bangalore,10.9,215.0,South,5.0,Automatic,1030000.0000000001
BMW,3,9,1995.0,Diesel,51000,Kolkata,16.07,181.0,East,5.0,Automatic,775000.0
BMW,3,7,1995.0,Diesel,88000,Hyderabad,13.2,170.0,South,5.0,Automatic,1500000.0
BMW,3,6,1995.0,Diesel,25000,Mumbai,22.69,190.0,West,5.0,Automatic,1798999.9999999998
BMW,3,2,1995.0,Diesel,23806,Kochi,22.69,190.0,South,5.0,Automatic,3365999.9999999995
BMW,3,9,1995.0,Petrol,59660,Coimbatore,12.05,154.0,South,5.0,Automatic,1049000.0
BMW,3,5,1995.0,Diesel,18600,Mumbai,22.69,190.0,West,5.0,Automatic,2100000.0
BMW,3,6,1995.0,Diesel,58000,Hyderabad,13.2,170.0,South,5.0,Automatic,1950000.0
BMW,3,7,1995.0,Petrol,39000,Pune,12.05,154.0,West,5.0,Automatic,1500000.0
BMW,3,5,1995.0,Diesel,70000,Chennai,18.88,184.0,South,5.0,Automatic,1755000.0
BMW,3,8,1995.0,Diesel,70000,Kolkata,22.69,190.0,East,5.0,Automatic,1030000.0000000001
BMW,3,8,2497.0,Petrol,43706,Pune,10.9,215.0,West,5.0,Automatic,900000.0
BMW,3,1,1995.0,Diesel,24000,Pune,18.88,184.0,West,5.0,Automatic,2800000.0
BMW,3,10,1995.0,Diesel,103905,Coimbatore,22.69,190.0,South,5.0,Automatic,992000.0
BMW,3,8,1995.0,Diesel,64000,Delhi,16.07,181.0,North,5.0,Automatic,1050000.0
BMW,3,2,1995.0,Diesel,55389,Kochi,18.88,184.0,South,5.0,Automatic,2845000.0
BMW,3,9,1995.0,Diesel,73336,Hyderabad,13.2,170.0,South,5.0,Automatic,1069000.0
BMW,3,7,1995.0,Diesel,37000,Mumbai,22.69,190.0,West,5.0,Automatic,1500000.0
BMW,3,6,1995.0,Diesel,48183,Hyderabad,13.2,170.0,South,5.0,Automatic,2099000.0
BMW,3,0,1995.0,Diesel,87000,Delhi,22.69,190.0,North,5.0,Automatic,667000.0
BMW,3,6,1995.0,Diesel,85846,Coimbatore,22.69,190.0,South,5.0,Automatic,1308000.0
BMW,3,10,1995.0,Diesel,61500,Mumbai,16.07,181.0,West,5.0,Automatic,850000.0
BMW,3,9,1995.0,Diesel,67000,Mumbai,22.69,190.0,West,5.0,Automatic,925000.0
BMW,3,11,1995.0,Diesel,170000,Chennai,16.07,181.0,South,5.0,Automatic,975000.0
BMW,3,8,1995.0,Diesel,74000,Ahmedabad,16.07,181.0,West,5.0,Automatic,1250000.0
BMW,3,3,1995.0,Diesel,27000,Ahmedabad,21.76,190.0,West,5.0,Automatic,3500000.0
BMW,3,7,1995.0,Diesel,69000,Hyderabad,18.88,184.0,South,5.0,Automatic,1850000.0
BMW,3,3,1995.0,Diesel,31000,Mumbai,21.76,190.0,West,5.0,Automatic,2995000.0
BMW,3,9,1995.0,Diesel,80000,Hyderabad,22.69,190.0,South,5.0,Automatic,1420000.0
BMW,3,4,1995.0,Diesel,56000,Mumbai,18.88,184.0,West,5.0,Automatic,2275000.0
BMW,3,7,1995.0,Diesel,55598,Kochi,22.69,190.0,South,5.0,Automatic,1150000.0
BMW,3,6,1995.0,Diesel,38000,Mumbai,18.88,184.0,West,5.0,Automatic,1950000.0
BMW,3,7,1995.0,Diesel,76000,Delhi,16.07,181.0,North,4.0,Automatic,875000.0
BMW,3,7,1995.0,Diesel,58000,Chennai,22.69,190.0,South,5.0,Automatic,1530000.0
BMW,3,8,1995.0,Petrol,7000,Kolkata,12.05,154.0,East,5.0,Automatic,975000.0
BMW,3,4,1995.0,Diesel,36255,Hyderabad,19.59,184.0,South,5.0,Automatic,3300000.0
BMW,3,10,1995.0,Petrol,40000,Pune,12.05,154.0,West,5.0,Automatic,950000.0
BMW,3,5,1995.0,Diesel,23000,Mumbai,18.88,184.0,West,5.0,Automatic,1989999.9999999998
BMW,3,10,1995.0,Diesel,58000,Hyderabad,16.07,181.0,South,5.0,Automatic,1350000.0
BMW,3,8,1995.0,Diesel,51000,Mumbai,22.69,190.0,West,5.0,Automatic,1050000.0
BMW,3,12,1995.0,Diesel,74199,Hyderabad,16.07,181.0,South,5.0,Automatic,925000.0
BMW,3,3,1995.0,Diesel,70000,Pune,21.76,190.0,West,5.0,Automatic,2700000.0
BMW,3,2,1995.0,Diesel,8000,Mumbai,19.59,187.74,West,5.0,Automatic,3375000.0
BMW,3,11,1995.0,Diesel,78000,Bangalore,16.07,181.0,South,5.0,Automatic,720000.0
BMW,3,1,1995.0,Diesel,21936,Kochi,21.76,190.0,South,5.0,Automatic,3792000.0
BMW,3,8,1995.0,Diesel,89000,Hyderabad,22.69,190.0,South,5.0,Automatic,1395000.0
BMW,3,6,1995.0,Diesel,71000,Pune,18.88,184.0,West,5.0,Automatic,1500000.0
BMW,3,8,2497.0,Petrol,31000,Delhi,10.9,215.0,North,5.0,Automatic,3100000.0
BMW,3,11,1995.0,Diesel,81308,Mumbai,13.2,170.0,West,5.0,Automatic,795000.0
BMW,3,6,2993.0,Diesel,49000,Mumbai,8.2,245.0,West,4.0,Automatic,2900000.0
BMW,3,7,1995.0,Diesel,73000,Bangalore,22.69,190.0,South,5.0,Automatic,1250000.0
BMW,3,11,1995.0,Diesel,66000,Mumbai,16.07,181.0,West,5.0,Automatic,725000.0
BMW,3,11,1995.0,Diesel,89000,Chennai,16.07,181.0,South,4.0,Automatic,630000.0
BMW,3,2,1995.0,Diesel,21000,Bangalore,21.76,190.0,South,5.0,Automatic,3500000.0
BMW,3,4,1995.0,Diesel,47000,Hyderabad,22.69,190.0,South,5.0,Automatic,2950000.0
BMW,3,10,1995.0,Diesel,52100,Mumbai,13.2,170.0,West,5.0,Automatic,750000.0
BMW,3,3,1995.0,Diesel,19000,Mumbai,21.76,190.0,West,5.0,Automatic,2999000.0
BMW,3,9,1995.0,Diesel,58000,Bangalore,22.69,190.0,South,5.0,Automatic,1150000.0
BMW,3,3,1995.0,Diesel,62404,Kochi,22.69,190.0,South,5.0,Automatic,2133000.0
BMW,3,2,1995.0,Diesel,34232,Coimbatore,21.76,190.0,South,5.0,Automatic,3584000.0000000005
BMW,3,9,1995.0,Petrol,70749,Kochi,12.05,154.0,South,5.0,Automatic,986000.0
BMW,3,4,1995.0,Diesel,30000,Hyderabad,18.88,184.0,South,5.0,Automatic,2200000.0
BMW,3,5,2993.0,Diesel,51240,Kochi,8.2,245.0,South,4.0,Automatic,2952000.0
BMW,5,8,1995.0,Diesel,75000,Delhi,16.73,218.0,North,5.0,Automatic,1390000.0
BMW,5,10,2497.0,Petrol,128000,Mumbai,10.8,215.0,West,5.0,Automatic,700000.0
BMW,5,5,1995.0,Diesel,51000,Hyderabad,22.48,190.0,South,5.0,Automatic,3350000.0
BMW,5,4,1995.0,Diesel,64000,Pune,18.48,177.0,West,5.0,Automatic,2800000.0
BMW,5,6,2993.0,Diesel,56000,Hyderabad,16.73,218.0,South,5.0,Automatic,3350000.0
BMW,5,8,2993.0,Diesel,57832,Coimbatore,16.2,258.0,South,5.0,Automatic,2582000.0
BMW,5,8,2497.0,Petrol,31000,Kolkata,10.8,150.0,East,5.0,Automatic,1350000.0
BMW,5,7,1995.0,Diesel,59900,Ahmedabad,18.48,177.0,West,5.0,Automatic,1850000.0
BMW,5,3,2993.0,Diesel,20967,Coimbatore,14.69,258.0,South,5.0,Automatic,4456000.0
BMW,5,3,1995.0,Diesel,19658,Coimbatore,18.12,190.0,South,5.0,Automatic,3584000.0000000005
BMW,5,6,2993.0,Diesel,108640,Coimbatore,11.5,235.0,South,5.0,Automatic,2329000.0
BMW,5,7,1995.0,Diesel,61240,Mumbai,22.48,190.0,West,5.0,Automatic,1750000.0
BMW,5,6,1995.0,Diesel,76000,Delhi,18.48,177.0,North,5.0,Automatic,1900000.0
BMW,5,11,2993.0,Diesel,112500,Pune,11.5,235.0,West,5.0,Automatic,799000.0
BMW,5,11,2497.0,Petrol,61000,Hyderabad,10.8,215.0,South,5.0,Automatic,1100000.0
BMW,5,6,1995.0,Diesel,58500,Bangalore,17.09,218.0,South,5.0,Automatic,2750000.0
BMW,5,4,2993.0,Diesel,16900,Bangalore,14.69,258.0,South,5.0,Automatic,4400000.0
BMW,5,5,1995.0,Diesel,35000,Ahmedabad,18.12,190.0,West,5.0,Automatic,2300000.0
BMW,5,7,1995.0,Diesel,44450,Coimbatore,22.48,190.0,South,5.0,Automatic,2468000.0
BMW,5,8,1995.0,Diesel,89000,Mumbai,16.73,218.0,West,5.0,Automatic,1657000.0
BMW,5,0,1995.0,Diesel,18373,Kochi,22.48,187.74,South,5.0,Automatic,4586000.0
BMW,5,9,2497.0,Petrol,69300,Mumbai,10.8,150.0,West,5.0,Automatic,1250000.0
BMW,5,1,1995.0,Diesel,32586,Kochi,22.48,190.0,South,5.0,Automatic,3729999.9999999995
BMW,5,3,1995.0,Diesel,63111,Coimbatore,18.12,190.0,South,5.0,Automatic,3080000.0
BMW,5,2,1995.0,Diesel,19543,Jaipur,18.12,190.0,North,5.0,Automatic,4050000.0
BMW,5,7,2495.0,Diesel,49000,Delhi,16.73,218.0,North,5.0,Automatic,1550000.0
BMW,5,2,2993.0,Diesel,27313,Coimbatore,14.69,258.0,South,5.0,Automatic,4863000.0
BMW,5,9,2497.0,Petrol,74000,Mumbai,10.8,150.0,West,5.0,Automatic,1295000.0
BMW,5,1,1995.0,Diesel,7000,Pune,18.12,190.0,West,5.0,Automatic,4600000.0
BMW,5,6,1995.0,Diesel,78000,Mumbai,18.48,177.0,West,5.0,Automatic,1950000.0
BMW,5,7,1995.0,Diesel,95000,Ahmedabad,22.48,190.0,West,5.0,Automatic,1750000.0
BMW,5,6,1995.0,Diesel,55000,Ahmedabad,22.48,190.0,West,5.0,Automatic,2175000.0
BMW,5,3,1995.0,Diesel,44001,Ahmedabad,18.12,190.0,West,5.0,Automatic,3451000.0
BMW,5,5,2359.428571428572,Diesel,64158,Kochi,18.48,209.24571428571429,South,5.0,Automatic,1789000.0
BMW,5,3,1995.0,Diesel,30000,Chennai,18.12,190.0,South,5.0,Automatic,3150000.0
BMW,5,7,2359.428571428572,Diesel,95000,Pune,18.48,209.24571428571429,West,5.0,Automatic,1800000.0
BMW,5,6,1995.0,Diesel,90000,Ahmedabad,22.48,190.0,West,5.0,Automatic,1950000.0
BMW,5,4,1995.0,Diesel,14000,Bangalore,18.12,190.0,South,5.0,Automatic,3500000.0
BMW,5,10,1995.0,Diesel,79000,Hyderabad,18.48,177.0,South,5.0,Automatic,1500000.0
BMW,5,8,1995.0,Diesel,95995,Pune,18.48,177.0,West,5.0,Automatic,1550000.0
BMW,5,3,2993.0,Diesel,19254,Coimbatore,14.69,258.0,South,5.0,Automatic,4770000.0
BMW,5,11,2359.428571428572,Diesel,81000,Mumbai,18.48,209.24571428571429,West,5.0,Automatic,1050000.0
BMW,5,3,2993.0,Diesel,18090,Coimbatore,16.2,258.0,South,5.0,Automatic,4573000.0
BMW,5,6,1995.0,Diesel,65000,Delhi,22.48,190.0,North,5.0,Automatic,2126000.0
BMW,5,7,2359.428571428572,Diesel,90000,Delhi,18.48,209.24571428571429,North,5.0,Automatic,1450000.0
BMW,5,4,2993.0,Diesel,65266,Kochi,14.69,258.0,South,5.0,Automatic,3175000.0
BMW,5,3,1995.0,Diesel,76467,Coimbatore,18.12,190.0,South,5.0,Automatic,3045000.0
BMW,5,9,2993.0,Diesel,68000,Ahmedabad,11.5,235.0,West,5.0,Automatic,1800000.0
BMW,5,9,1995.0,Diesel,46000,Ahmedabad,22.48,190.0,West,5.0,Automatic,1650000.0
BMW,5,5,1995.0,Diesel,60280,Coimbatore,22.48,190.0,South,5.0,Automatic,2245000.0
BMW,5,9,2996.0,Petrol,24000,Kolkata,10.6,258.0,East,5.0,Automatic,875000.0
BMW,5,8,1995.0,Diesel,51602,Coimbatore,22.48,190.0,South,5.0,Automatic,1727000.0
BMW,5,7,2359.428571428572,Diesel,72000,Delhi,18.48,209.24571428571429,North,5.0,Automatic,1385000.0
BMW,5,6,2993.0,Diesel,93000,Hyderabad,16.73,218.0,South,5.0,Automatic,2650000.0
BMW,5,13,2979.0,Petrol,48000,Delhi,11.62,306.0,North,5.0,Automatic,699000.0
BMW,5,8,1995.0,Diesel,101999,Hyderabad,16.73,218.0,South,5.0,Automatic,1998999.9999999998
BMW,5,3,2993.0,Diesel,27000,Hyderabad,18.59,265.0,South,5.0,Automatic,4800000.0
BMW,5,12,1995.0,Diesel,120000,Hyderabad,16.73,218.0,South,5.0,Automatic,1050000.0
BMW,5,9,2993.0,Diesel,58000,Chennai,18.59,265.0,South,5.0,Automatic,1175000.0
BMW,5,7,2993.0,Diesel,40471,Coimbatore,16.2,235.0,South,5.0,Automatic,2572000.0
BMW,5,5,1995.0,Diesel,32000,Pune,18.12,190.0,West,5.0,Automatic,3050000.0
BMW,5,9,1995.0,Diesel,170000,Pune,18.48,177.0,West,5.0,Automatic,1200000.0
BMW,5,5,2993.0,Diesel,88000,Pune,14.69,258.0,West,5.0,Automatic,2700000.0
BMW,5,3,1995.0,Diesel,75637,Coimbatore,22.48,190.0,South,5.0,Automatic,3037000.0
BMW,5,6,1995.0,Diesel,40714,Jaipur,18.12,190.0,North,5.0,Automatic,2475000.0
BMW,5,2,1995.0,Diesel,16485,Delhi,22.48,187.74,North,5.0,Automatic,4275000.0
BMW,5,6,2993.0,Diesel,35000,Mumbai,16.73,218.0,West,5.0,Automatic,2100000.0
BMW,5,3,2993.0,Diesel,16000,Bangalore,14.69,258.0,South,5.0,Automatic,4800000.0
BMW,6,8,2993.0,Diesel,30000,Mumbai,9.52,313.0,West,4.0,Automatic,4900000.0
BMW,6,6,2993.0,Diesel,30000,Mumbai,9.52,313.0,West,4.0,Automatic,4500000.0
BMW,6,6,2993.0,Diesel,21000,Delhi,17.54,313.0,North,4.0,Automatic,4400000.0
BMW,6,1,2993.0,Diesel,20004,Kochi,17.54,313.0,South,4.0,Automatic,6894000.0
BMW,6,9,4395.0,Petrol,65329,Kochi,7.94,450.0,South,4.0,Automatic,2072000.0
BMW,6,8,4395.0,Petrol,5900,Mumbai,7.94,450.0,West,4.0,Automatic,4750000.0
BMW,6,6,2993.0,Diesel,30000,Mumbai,17.54,313.0,West,4.0,Automatic,4500000.0
BMW,7,11,2979.0,Petrol,66000,Pune,8.45,321.0,West,5.0,Automatic,1075000.0
BMW,7,8,2993.0,Diesel,55000,Mumbai,16.46,258.0,West,5.0,Automatic,1950000.0
BMW,7,1,2979.0,Petrol,28060,Coimbatore,12.05,320.0,South,5.0,Automatic,9367000.0
BMW,7,2,2979.0,Petrol,17465,Bangalore,12.05,320.0,South,5.0,Automatic,9300000.0
BMW,7,4,2993.0,Diesel,29966,Kochi,16.77,261.49,South,5.0,Automatic,4360000.0
BMW,7,6,2993.0,Diesel,73525,Coimbatore,16.46,258.0,South,5.0,Automatic,3454000.0
BMW,7,7,2993.0,Diesel,41100,Kolkata,16.77,261.49,East,5.0,Automatic,2650000.0
BMW,7,9,4395.0,Petrol,50161,Kochi,8.77,402.0,South,5.0,Automatic,2593000.0
BMW,7,9,2993.0,Diesel,58000,Chennai,16.46,258.0,South,5.0,Automatic,3100000.0
BMW,7,5,2993.0,Diesel,35000,Chennai,16.46,258.0,South,5.0,Automatic,5200000.0
BMW,7,10,2993.0,Diesel,53000,Hyderabad,14.49,258.0,South,5.0,Automatic,3600000.0
BMW,7,12,2993.0,Diesel,75000,Mumbai,16.46,258.0,West,5.0,Automatic,950000.0
BMW,7,6,2993.0,Diesel,38000,Chennai,16.46,258.0,South,5.0,Automatic,4500000.0
BMW,X1,5,1995.0,Diesel,82002,Ahmedabad,17.05,184.0,West,5.0,Automatic,1850000.0
BMW,X1,2,1995.0,Diesel,31645,Coimbatore,20.68,190.0,South,5.0,Automatic,2940000.0
BMW,X1,3,1995.0,Diesel,21000,Chennai,17.05,184.0,South,5.0,Automatic,3300000.0
BMW,X1,7,1995.0,Diesel,15200,Mumbai,15.06,177.0,West,5.0,Automatic,1350000.0
BMW,X1,7,1995.0,Petrol,80000,Pune,11.25,150.0,West,5.0,Automatic,950000.0
BMW,X1,3,1995.0,Diesel,31000,Mumbai,17.05,190.0,West,5.0,Automatic,2950000.0
BMW,X1,6,1995.0,Diesel,49000,Bangalore,17.05,184.0,South,5.0,Automatic,1449000.0
BMW,X1,8,1995.0,Diesel,102000,Pune,15.06,177.0,West,5.0,Automatic,1375000.0
BMW,X1,2,1995.0,Diesel,32838,Kochi,17.05,190.0,South,5.0,Automatic,3029000.0
BMW,X1,8,1995.0,Diesel,62943,Pune,17.05,184.0,West,5.0,Automatic,1095000.0
BMW,X1,3,1995.0,Diesel,7000,Mumbai,20.68,190.0,West,5.0,Automatic,2775000.0
BMW,X1,4,1995.0,Diesel,42265,Coimbatore,20.68,190.0,South,5.0,Automatic,2224000.0
BMW,X1,3,1995.0,Diesel,28143,Bangalore,20.68,190.0,South,5.0,Automatic,2850000.0
BMW,X1,4,1995.0,Diesel,49000,Delhi,17.05,184.0,North,5.0,Automatic,2299000.0
BMW,X1,7,1995.0,Diesel,65148,Mumbai,15.06,177.0,West,5.0,Automatic,1275000.0
BMW,X1,5,1995.0,Diesel,45000,Hyderabad,17.05,184.0,South,5.0,Automatic,2150000.0
BMW,X1,6,1995.0,Diesel,43000,Mumbai,17.05,184.0,West,5.0,Automatic,1750000.0
BMW,X1,7,1995.0,Diesel,22000,Kolkata,17.05,184.0,East,5.0,Automatic,1150000.0
BMW,X1,7,1995.0,Diesel,63000,Jaipur,17.05,184.0,North,5.0,Automatic,1350000.0
BMW,X1,7,1995.0,Diesel,66000,Pune,17.05,184.0,West,5.0,Automatic,1150000.0
BMW,X1,5,1995.0,Diesel,54385,Pune,15.06,177.0,West,5.0,Automatic,1700000.0
BMW,X1,5,1995.0,Diesel,69000,Mumbai,17.05,184.0,West,5.0,Automatic,1625000.0
BMW,X1,3,1995.0,Diesel,45000,Bangalore,17.05,184.0,South,5.0,Automatic,2850000.0
BMW,X1,2,1995.0,Diesel,27001,Kolkata,20.68,190.0,East,5.0,Automatic,2900000.0
BMW,X1,0,1995.0,Diesel,15456,Coimbatore,20.68,190.0,South,5.0,Automatic,3664000.0
BMW,X1,7,1995.0,Diesel,85000,Chennai,17.05,184.0,South,5.0,Automatic,1000000.0
BMW,X1,7,1995.0,Diesel,94000,Ahmedabad,17.05,184.0,West,5.0,Automatic,1250000.0
BMW,X1,8,1995.0,Diesel,72000,Delhi,17.05,184.0,North,5.0,Automatic,1100000.0
BMW,X1,7,1995.0,Diesel,115000,Chennai,15.06,177.0,South,5.0,Automatic,1000000.0
BMW,X1,6,1995.0,Diesel,56683,Kolkata,17.05,184.0,East,5.0,Automatic,1350000.0
BMW,X1,2,1995.0,Diesel,23000,Delhi,20.68,190.0,North,5.0,Automatic,2875000.0
BMW,X1,1,1995.0,Diesel,30733,Kochi,20.68,190.0,South,5.0,Automatic,2930000.0
BMW,X3,2,2993.0,Diesel,51982,Coimbatore,16.55,258.0,South,5.0,Automatic,4577000.0
BMW,X3,5,1995.0,Diesel,41089,Coimbatore,16.09,184.0,South,5.0,Automatic,2879000.0
BMW,X3,4,1995.0,Diesel,65000,Bangalore,18.56,190.0,South,5.0,Automatic,2900000.0
BMW,X3,7,1995.0,Diesel,108000,Pune,16.09,184.0,West,5.0,Automatic,1750000.0
BMW,X3,10,1995.0,Diesel,58000,Hyderabad,18.56,190.0,South,5.0,Automatic,1798000.0
BMW,X3,2,1995.0,Diesel,36935,Kochi,18.56,190.0,South,5.0,Automatic,3264000.0
BMW,X3,7,1995.0,Diesel,51001,Kolkata,16.09,184.0,East,5.0,Automatic,1700000.0
BMW,X3,7,1995.0,Diesel,52000,Bangalore,16.09,184.0,South,5.0,Automatic,2400000.0
BMW,X3,3,2993.0,Diesel,49000,Bangalore,16.55,258.0,South,5.0,Automatic,4500000.0
BMW,X3,2,1995.0,Diesel,41816,Kochi,18.56,190.0,South,5.0,Automatic,3278000.0
BMW,X3,3,1995.0,Diesel,45165,Bangalore,16.09,184.0,South,5.0,Automatic,4175000.0
BMW,X3,2,1995.0,Diesel,36723,Kochi,18.56,190.0,South,5.0,Automatic,3257000.0
BMW,X3,6,1995.0,Diesel,98000,Pune,18.56,190.0,West,5.0,Automatic,1750000.0
BMW,X3,1,1995.0,Diesel,1400,Mumbai,18.56,190.0,West,5.0,Automatic,6125000.0
BMW,X5,4,2993.0,Diesel,41000,Mumbai,15.3,258.0,West,5.0,Automatic,4500000.0
BMW,X5,10,2993.0,Diesel,90000,Bangalore,11.0,235.0,South,5.0,Automatic,1775000.0
BMW,X5,8,2993.0,Diesel,75000,Hyderabad,11.7,245.0,South,5.0,Automatic,2750000.0
BMW,X5,5,2993.0,Diesel,19000,Mumbai,15.97,258.0,West,7.0,Automatic,4400000.0
BMW,X5,4,2993.0,Diesel,69000,Hyderabad,15.97,258.0,South,5.0,Automatic,5400000.0
BMW,X5,5,2993.0,Diesel,47000,Mumbai,15.97,258.0,West,7.0,Automatic,4150000.0
BMW,X5,3,2993.0,Diesel,76000,Hyderabad,15.97,258.0,South,7.0,Automatic,5800000.0
BMW,X5,3,2993.0,Diesel,35659,Kochi,15.97,258.0,South,7.0,Automatic,4378000.0
BMW,X5,7,2993.0,Diesel,66000,Mumbai,15.3,258.0,West,5.0,Automatic,2100000.0
BMW,X5,3,2993.0,Diesel,17738,Coimbatore,15.3,258.0,South,5.0,Automatic,5445000.0
BMW,X5,2,2993.0,Diesel,6500000,Chennai,15.97,258.0,South,5.0,Automatic,6500000.0
BMW,X5,9,2993.0,Diesel,101119,Coimbatore,11.0,235.0,South,5.0,Automatic,1846000.0
BMW,X5,4,2993.0,Diesel,69002,Pune,15.97,258.0,West,5.0,Automatic,5000000.0
BMW,X5,10,2993.0,Diesel,90000,Bangalore,11.0,235.0,South,5.0,Automatic,1775000.0
BMW,X5,4,2993.0,Diesel,29500,Mumbai,15.97,258.0,West,7.0,Automatic,4300000.0
BMW,X5,3,2993.0,Diesel,45000,Chennai,15.97,258.0,South,5.0,Automatic,5700000.0
BMW,X5,8,2993.0,Diesel,124652,Hyderabad,11.7,245.0,South,5.0,Automatic,2199000.0
BMW,X5,8,2993.0,Diesel,58000,Chennai,11.7,245.0,South,5.0,Automatic,2700000.0
BMW,X5,10,2993.0,Diesel,150000,Chennai,11.0,235.0,South,5.0,Automatic,1875000.0
BMW,X5,2,2993.0,Diesel,15000,Chennai,15.97,258.0,South,5.0,Automatic,7000000.0
BMW,X5,10,2993.0,Diesel,110000,Chennai,11.0,235.0,South,5.0,Automatic,1800000.0
BMW,X5,10,2993.0,Diesel,110000,Chennai,11.7,245.0,South,5.0,Automatic,2000000.0
BMW,X5,8,2993.0,Diesel,55000,Chennai,11.7,245.0,South,5.0,Automatic,2800000.0
BMW,X5,2,2993.0,Diesel,21000,Chennai,15.97,258.0,South,5.0,Automatic,5500000.0
BMW,X6,6,2993.0,Diesel,58000,Hyderabad,11.2,306.0,South,4.0,Automatic,4800000.0
BMW,X6,6,2993.0,Diesel,45306,Jaipur,11.2,241.0,North,4.0,Automatic,4250000.0
BMW,X6,3,2993.0,Diesel,25000,Chennai,15.87,308.43,South,5.0,Automatic,6000000.0
BMW,X6,8,2993.0,Diesel,59000,Delhi,11.2,241.0,North,4.0,Automatic,2190000.0
BMW,X6,5,2993.0,Diesel,39626,Coimbatore,11.2,241.0,South,4.0,Automatic,4065999.9999999995
BMW,X6,4,2993.0,Diesel,97003,Ahmedabad,15.87,308.43,West,5.0,Automatic,8500000.0
BMW,Z4,1,2979.0,Petrol,9952,Kochi,10.37,306.0,South,2.0,Automatic,5854000.0
BMW,Z4,8,2979.0,Petrol,25000,Delhi,10.37,306.0,North,2.0,Automatic,3000000.0
CHEVROLET,AVEO,9,1150.0,Petrol,64236,Coimbatore,14.7,76.0,South,5.0,Manual,244000.0
CHEVROLET,AVEO,13,1399.0,Petrol,78000,Pune,14.49,92.7,West,5.0,Manual,120000.0
CHEVROLET,AVEO,9,1399.0,Petrol,80000,Pune,14.49,92.7,West,5.0,Manual,179000.0
CHEVROLET,AVEO,11,1150.0,Petrol,75000,Mumbai,15.26,74.9,West,5.0,Manual,114999.99999999999
CHEVROLET,AVEO,13,1399.0,Petrol,100000,Jaipur,14.49,92.7,North,5.0,Manual,140000.0
CHEVROLET,AVEO,12,1150.0,Petrol,59000,Pune,15.26,74.9,West,5.0,Manual,99000.0
CHEVROLET,AVEO,8,1399.0,Petrol,57000,Mumbai,14.49,92.7,West,5.0,Manual,210000.0
CHEVROLET,AVEO,12,1150.0,Petrol,140000,Jaipur,15.26,74.9,North,5.0,Manual,90000.0
CHEVROLET,AVEO,11,1399.0,Petrol,55902,Hyderabad,14.49,92.7,South,5.0,Manual,180000.0
CHEVROLET,AVEO,12,1150.0,Petrol,33000,Hyderabad,15.26,74.9,South,5.0,Manual,175000.0
CHEVROLET,AVEO,12,1598.0,Petrol,63000,Pune,14.2,102.0,West,5.0,Manual,120000.0
CHEVROLET,AVEO,10,1150.0,Petrol,75000,Pune,14.7,76.0,West,5.0,Manual,100000.0
CHEVROLET,AVEO,12,1399.0,Petrol,42000,Kolkata,14.49,92.7,East,5.0,Manual,75000.0
CHEVROLET,AVEO,12,1150.0,Petrol,81000,Pune,15.26,74.9,West,5.0,Manual,130000.0
